raw, buffer, Vout, R2
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
258, 536874432, 0, 1074249855
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
255, 536874432, 1073741824, 1074274336
258, 536874432, 0, 1074249855
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
254, 536874432, 0, 1074282625
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
258, 536874432, 0, 1074249855
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
254, 536874432, 0, 1074282625
254, 536874432, 0, 1074282625
258, 536874432, 0, 1074249855
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
258, 536874432, 0, 1074249855
255, 536874432, 1073741824, 1074274336
256, 536874432, 0, 1074266112
255, 536874432, 1073741824, 1074274336
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
257, 536874432, -536870912, 1074257951
254, 536874432, 0, 1074282625
255, 536874432, 1073741824, 1074274336
253, 536874432, -2147483648, 1074290979
257, 536874432, -536870912, 1074257951
256, 536874432, 0, 1074266112
257, 536874432, -536870912, 1074257951
258, 536874432, 0, 1074249855
256, 536874432, 0, 1074266112
254, 536874432, 0, 1074282625
255, 536874432, 1073741824, 1074274336
258, 536874432, 0, 1074249855
256, 536874432, 0, 1074266112
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
3, 536874432, 1610612736, 1081427285
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
3, 536874432, 1610612736, 1081427285
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
311, 536874432, 0, 1073895233
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
310, 536874432, -1610612736, 1073900801
306, 536874432, 536870912, 1073923440
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
310, 536874432, -1610612736, 1073900801
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
305, 536874432, -2147483648, 1073929192
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
310, 536874432, -1610612736, 1073900801
308, 536874432, 1610612736, 1073912047
306, 536874432, 536870912, 1073923440
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
310, 536874432, -1610612736, 1073900801
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
306, 536874432, 536870912, 1073923440
310, 536874432, -1610612736, 1073900801
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
310, 536874432, -1610612736, 1073900801
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
310, 536874432, -1610612736, 1073900801
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
306, 536874432, 536870912, 1073923440
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
306, 536874432, 536870912, 1073923440
310, 536874432, -1610612736, 1073900801
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
310, 536874432, -1610612736, 1073900801
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
306, 536874432, 536870912, 1073923440
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
310, 536874432, -1610612736, 1073900801
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
307, 536874432, 536870912, 1073917725
308, 536874432, 1610612736, 1073912047
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
308, 536874432, 1610612736, 1073912047
307, 536874432, 536870912, 1073917725
309, 536874432, 1610612736, 1073906406
309, 536874432, 1610612736, 1073906406
308, 536874432, 1610612736, 1073912047
